Date,Time,CCNumber,Amount,CCType,CCExpires,CVV2,GivenName,MiddleInitial,Surname,ZipCode,TelephoneNumber,MerchantID,TransactionID
1/4/2015,23:59:29,5100555803081340,794,MasterCard,17-Mar,603,Paula,C,Saucedo,35211,251-510-9570,AMZN_F01,52828975347
1/4/2015,00:05:55,5261777592405510,292,MasterCard,20-Aug,746,Staci,R,Stewart,27513,919-652-8998,PAYPAL-R15,52940820364
1/4/2015,00:05:59,5281415698803180,411,MasterCard,19-May,683,Habrilia,A,Carbajal,29902,843-310-6727,BestBuyOnline,52955133972
1/4/2015,00:14:41,4716765014850550,2000,Visa,20-May,637,Kristian,L,Gärtner,90503,310-316-7844,BOFAATM_NE4443,52999459820
1/4/2015,00:15:34,4716633964650310,438,Visa,20-Jul,134,Jamie,C,Johnson,92801,949-521-6500,HouseMart_1115,53009618478
1/4/2015,00:19:02,5266487729204990,1021,MasterCard,16-Oct,455,Damon,J,Sanders,19108,267-397-5364,PAYPAL-R15,53020187807
1/4/2015,00:19:06,5283700633239740,324,MasterCard,18-Nov,173,Tusnelda,A,Arreola,12210,518-832-1532,AMZN_A123,53063624180
1/4/2015,00:32:09,5268312898641260,438,MasterCard,16-Feb,489,Ute,R,Vogel,38801,662-819-9170,VerizonWireless.com,53064440307
1/3/2015,01:15:18,5166647037669040,390,MasterCard,16-Oct,171,Wendell,L,Gil,44907,419-544-5244,bitsource.com,21063719507
1/4/2015,03:56:47,5258923105620010,234,MasterCard,19-May,540,Lori,L,Gilpin,46410,219-757-5483,BestBuyOnline,53071726396
1/5/2015,00:07:02,5227180919502350,520,MasterCard,18-Dec,45,Antje,J,Weber,48092,586-582-9187,WalmartValpo,53093562942
1/5/2015,00:14:35,4556465911612690,49,Visa,16-Dec,915,Ruben,C,Muller,55402,612-677-1953,Goodwill,53097898782
1/4/2015,08:36:15,5262202016611870,390,MasterCard,20-Mar,111,Junior,N,Urena,39211,662-421-8517,JJPlumbing,43548913583
1/3/2015,18:32:12,5180647562725310,392,MasterCard,20-Oct,171,Shirley,T,Bigger,75219,214-523-4651,CountryInnSuites0123,34826048832
1/5/2015,00:21:45,5328179172721620,321,MasterCard,20-Jan,912,Rocío,R,Maestas,42101,270-632-7227,VerizonWireless.com,53223998674
1/5/2015,00:22:09,4929816398993370,569,Visa,17-Jul,75,Mathias,F,Achen,78759,512-794-1443,AMZN_F01,53251786664
1/5/2015,00:22:31,5336059385639380,148,MasterCard,16-Mar,487,Casia,L,Ríos,67034,620-895-9638,AMZN_A123,53288012642
1/5/2015,00:29:42,4556964185550540,814,Visa,20-Oct,549,Peter,K,Baumgartner,97205,971-253-9958,HouseMart_0037,53337329074
1/5/2015,00:37:15,4916222746085800,638,Visa,20-Dec,114,Catriel,V,Ledesma,38118,662-540-8245,HouseMart_2191,53359508620
1/5/2015,00:44:49,4716994342251850,1000,Visa,16-Sep,459,Wolfgang,A,Vogler,84106,801-483-4708,HouseMart_2191,53436417740
1/8/2015,15:02:41,5595943376788450,392,MasterCard,18-Jan,656,Manuela,J,Sorenson,6497,203-502-7882,HarriotsHotel,1.00868E+11
1/5/2015,00:52:22,4556480205797020,218,Visa,20-Oct,618,Mathias,C,Mehler,48219,313-303-4082,Goodwill,53441936636
1/5/2015,00:59:56,4532082664874180,977,Visa,19-Jul,293,Jose,M,Wright,10019,212-259-6559,ALDI_0014,53483160838
1/5/2015,01:07:29,4485847491079860,811,Visa,19-Dec,150,Jonas,J,Kuster,44859,419-652-6828,AMZN_A123,53487457445
1/5/2015,01:10:54,5317932379833020,762,MasterCard,20-Oct,214,Jan,K,Zimmermann,53202,920-797-1797,M&MCarRepair,53607480750
1/5/2015,01:15:02,5215077206875220,937,MasterCard,18-Dec,601,Michael,S,Browne,92801,562-370-7646,WalmartValpo,53636146512
1/5/2015,01:15:37,5316417913949010,1053,MasterCard,20-Jun,125,Carles,V,Figueroa,76011,214-542-0941,PAYPAL-R15,53668272724
1/5/2015,01:28:13,5140907144441270,653,MasterCard,17-Jun,607,Sebastian,U,Mehler,95054,408-970-7907,Menards016,53686623422
1/5/2015,01:41:24,5200787385692160,670,MasterCard,19-Aug,531,Armonia,C,Meraz,53227,262-509-1295,BOFAATM_NE4443,53723373601
1/5/2015,01:54:35,5268312898641260,438,MasterCard,16-Feb,489,Ute,R,Vogel,38801,662-819-9170,WalmartValpo,53797619701
1/5/2015,02:07:45,4716375537302520,492,Visa,16-Oct,540,Thorsten,C,Koertig,90017,714-859-9889,PAYPAL-R15,53812494646
1/5/2015,02:20:56,4485393033315290,222,Visa,16-Oct,792,Michael,R,Low,30136,678-417-8633,HouseMart_2191,53815022062
1/2/2015,19:46:37,5108645749681480,397,MasterCard,18-Apr,330,Paul,A,Ward,77002,832-381-8134,CountryInnSuites0123,17045348156
1/5/2015,02:34:07,5433814165397740,422,MasterCard,18-Mar,331,James,A,Armenta,96797,808-686-4346,HouseMart_1115,53846374211
1/5/2015,02:47:18,5578345842485730,952,MasterCard,20-Apr,785,Christopher,M,Barnes,52803,309-710-8298,WalmartValpo,53875629671
1/5/2015,02:53:52,5302159979971160,662,MasterCard,18-Apr,348,Laurence,M,Stevens,17824,570-221-0546,VerizonWireless.com,53907261961
1/5/2015,03:00:28,4539582678010150,944,Visa,16-Apr,744,Vicenta,G,Salcedo,30303,706-508-0854,Town&Coun,53914104059
1/6/2015,00:19:11,5358173172608300,399,MasterCard,18-Sep,703,Marko,C,Koenig,74842,580-777-0608,ClownCarSvcs,78357962986
1/5/2015,03:13:39,4556175428834410,469,Visa,16-Aug,840,Ratrudis,E,Haro,28129,704-485-7006,WalmartValpo,54044275657
1/5/2015,03:26:50,4539294033305640,822,Visa,18-Jul,457,Lena,J,Kunze,57042,605-427-0753,HouseMart_2191,54054086979
1/5/2015,03:40:01,5496347475909290,595,MasterCard,16-Jan,554,Ralf,N,Ebersbacher,48601,989-816-5893,PAYPAL-R15,54090675743
1/5/2015,03:53:11,4532317248901190,21,Visa,19-Jul,853,Pabil,N,Caraballo,23707,757-403-9667,HouseMart_1115,54207488362
1/5/2015,04:06:22,4556274485275940,784,Visa,17-May,987,Abi,M,Quintanilla,44070,440-734-1983,WalmartValpo,54216847810
1/5/2015,04:19:33,4556341023064610,565,Visa,17-Sep,860,Kathy,A,Nolen,33401,561-936-3323,HouseMart_2000,54234679452
1/8/2015,14:37:30,5506115825765830,400,MasterCard,17-Jan,834,Gloria,J,Houston,32809,407-854-6608,westernunion.com,1.0062E+11
1/5/2015,04:32:44,5353260013763530,438,MasterCard,16-Jan,875,Raymi,D,Fierro,35802,256-962-5872,HouseMart_2191,54282209541
1/5/2015,04:45:54,4916267219158000,634,Visa,20-Jun,678,Ruth,T,Lassiter,44122,216-378-1625,HouseMart_2191,54330537690
1/5/2015,04:52:46,4716879896246970,1000,Visa,17-Jan,63,Uwe,U,Nagel,60523,815-207-2195,BOFAATM_SE1441,54388139817
1/5/2015,04:59:05,4556226867813880,249,Visa,16-Sep,777,James,A,Skalski,80002,303-420-3525,WalmartValpo,54397216753
1/5/2015,04:59:16,5294320347552930,834,MasterCard,19-Aug,293,Luca,K,Egger,28532,252-444-9350,BestBuyOnline,54471559655
1/5/2015,05:06:12,5507462903193910,308,MasterCard,17-Oct,838,Caspar,T,Alcalá,82649,307-876-5718,Town&Coun,54479582008
1/5/2015,05:13:19,4556772242228180,737,Visa,17-Jul,495,Agnes,D,Petersen,68025,402-753-9386,WalmartValpo,54480115784
1/5/2015,05:20:26,4716928118555360,220,Visa,17-Feb,281,John,C,Fujii,90670,661-547-2191,HouseMart_2191,54482234869
1/5/2015,05:27:33,4532219647607510,570,Visa,18-Feb,609,Sophie,S,Gerber,48879,989-227-0723,HouseMart_2191,54491085421
1/5/2015,05:34:40,4532877899884270,500,Visa,18-Feb,479,Filomeno,A,Flórez,66441,785-762-8411,HouseMart_1115,54516782308
1/5/2015,05:35:56,5303190259858720,1200,MasterCard,19-Dec,785,Jens,K,Schreiner,85032,602-485-6082,AMZN_A123,54590042869
1/5/2015,05:35:59,4929765569177360,296,Visa,20-Jan,20,Pamela,F,Verrett,7109,908-214-4213,AMZN_F01,54591255266
1/5/2015,05:37:18,5211267304670390,869,MasterCard,18-Jun,500,Uwe,J,Durr,48044,586-412-9843,WalmartValpo,54662422194
1/5/2015,05:37:28,4716755629801650,500,Visa,20-Dec,216,Marco,K,Schuster,21212,410-532-0529,BOFAATM_NW2301,54671274346
1/5/2015,05:38:38,4485904559525570,395,Visa,17-Sep,585,Marion,K,Stevens,39201,601-597-8997,ALDI_0014,54794552630
1/5/2015,05:39:57,4556288771619910,762,Visa,16-Mar,460,Jonas,T,Rosas,91801,323-444-4965,WalmartValpo,54823274063
1/5/2015,05:41:17,5423013687801880,228,MasterCard,16-May,173,Publio,H,Galvez,30064,770-218-0058,HouseMart_1115,54885973702
1/5/2015,05:42:36,5292106154844170,1374,MasterCard,18-Jan,993,Zoila,M,Bernal,77047,713-434-8140,SarasGifts,54950310438
1/5/2015,05:42:36,4916343032152460,511,Visa,17-Dec,877,Betty,J,Nichols,37210,615-590-1522,HouseMart_2191,54929262811
1/5/2015,05:43:56,5280383312472310,311,MasterCard,19-Jul,22,Andrew,L,Allums,2199,781-977-8707,WalmartMerrill,54976613206
1/5/2015,05:45:15,5316026401765070,667,MasterCard,19-May,191,Ulrike,B,Barth,58771,701-497-8818,HouseMart_2191,54980789255
1/5/2015,05:46:35,4532756170111860,539,Visa,20-Jun,353,Xilda,L,Roldán,38635,662-292-9545,HouseMart_1115,55028852508
1/5/2015,05:47:54,4539882315918380,951,Visa,19-Jan,981,Kevin,B,Hueber,94612,510-839-2987,WalmartValpo,55078443143
1/5/2015,05:49:14,4485335164263120,873,Visa,19-Feb,351,Julia,M,Diederich,94118,415-752-6230,HouseMart_2191,55146477370
1/5/2015,05:50:33,4916685980810920,722,Visa,17-Feb,278,Stefan,D,Kuefer,95827,916-255-6204,Town&Coun,55221468263
1/5/2015,05:51:53,4485012727588520,30,Visa,18-Oct,424,Arnold,B,Casárez,42532,606-871-3027,HouseMart_2191,55222119416
1/5/2015,05:53:12,5398431451542470,76,MasterCard,17-May,874,Nabila,G,Canales,79065,806-896-1733,ALDI_012A,55243552287
1/5/2015,05:54:32,5596651497536260,685,MasterCard,19-Jul,124,Fileas,T,Zavala,21076,410-615-3449,HouseMart_0037,55267154567
1/5/2015,05:55:51,4532616596594420,824,Visa,19-Nov,153,Kevin,K,Kent,21229,410-646-1687,HouseMart_1115,55344575681
1/5/2015,05:57:10,4929130128652060,692,Visa,19-Apr,961,Pío,P,Hernádez,34285,941-408-2564,WalmartMerrill,55375525177
1/5/2015,05:58:30,5503990869970960,752,MasterCard,17-Sep,29,Sophia,F,Baum,96130,530-257-2992,PAYPAL-R15,55406181436
1/5/2015,05:59:49,4485061885717850,804,Visa,18-Apr,373,Toshi,M,Ortega,32505,850-382-3342,HouseMart_2191,55468219952
1/5/2015,06:01:09,4532871353099890,765,Visa,16-Aug,279,Joanne,B,Warner,34653,727-372-3609,HouseMart_1115,55484575383
1/5/2015,06:02:28,4916129778307650,980,Visa,18-Aug,569,Maria,R,Scott,92501,760-265-0933,HouseMart_2191,55599616425
1/5/2015,06:03:48,4916832404589230,584,Visa,18-Jan,148,Randall,D,Quiroz,44691,330-944-7751,Town&Coun,55613136448
1/5/2015,06:05:07,5175527372184990,138,MasterCard,16-May,524,Sabra,A,Borrego,70535,337-546-6531,Menards016,55641949888
1/5/2015,06:06:27,5295196526137310,572,MasterCard,20-Jun,811,Mary,D,Asay,97204,503-734-5392,WalmartMerrill,55668325641
1/5/2015,06:07:46,4916515318717900,522,Visa,20-May,872,David,K,Morgan,44114,216-835-4334,HouseMart_2191,55688754907
1/5/2015,06:09:06,4716902029864080,286,Visa,19-Nov,421,Filis,E,Arellano,94306,650-485-7807,HouseMart_2191,55769710388
1/5/2015,06:10:25,5569297532500870,821,MasterCard,18-May,670,Rosicler,M,Garica,43219,614-478-2967,Goodwill,55769816544
1/5/2015,06:11:45,5337582888007180,498,MasterCard,16-Jun,615,Lena,M,Weiss,78704,512-437-9872,HouseMart_2191,55835167989
1/5/2015,06:13:04,5490715304541920,265,MasterCard,18-Jan,389,Ralph,B,Hueber,73102,405-823-2498,HouseMart_2191,55850794383
1/5/2015,06:14:24,4485389538547040,747,Visa,17-Sep,903,William,L,Corum,78621,512-281-6188,HouseMart_2191,55977552663
1/5/2015,06:14:24,5292338936608290,662,MasterCard,19-May,919,Dorotea,R,Lugo,95005,831-336-1896,BestBuyOnline,55983132104
1/5/2015,06:15:43,4485887911822490,375,Visa,17-Mar,952,Rickey,C,Reeves,16151,724-253-3773,ALDI_0014,56003238722
1/5/2015,06:17:02,5365259463530070,349,MasterCard,18-Aug,664,Bertrán,C,Ortega,36693,251-660-3122,AMZN_A123,56021599152
1/8/2015,20:08:38,5523234994417160,400,MasterCard,18-Sep,707,Telmo,T,Comejo,27801,252-405-2922,JJPlumbing,1.04766E+11
1/5/2015,06:22:14,5300784519514480,949,MasterCard,19-Aug,291,Ute,S,Pabst,33634,727-656-2715,PAYPAL-R15,56085575041
1/5/2015,06:25:04,4716878206351870,991,Visa,19-Sep,528,Tehuel,P,Ozuna,11530,845-270-2613,HouseMart_2191,56115836705
1/5/2015,06:33:06,5108645749681480,397,MasterCard,18-Apr,330,Paul,A,Ward,77002,832-381-8134,AMZN_F01,56133349278
1/5/2015,06:41:07,4929828031645350,427,Visa,20-Jan,433,Zacarías,N,Ulloa,25301,304-499-5005,AMZN_F01,56162891729
1/5/2015,06:43:02,4716830666465890,500,Visa,17-Dec,300,Benjamin,S,Müller,78205,210-227-7766,BOFAATM_SE1441,56207394925
1/5/2015,06:46:42,5322277354501800,781,MasterCard,18-Nov,176,James,C,Nelson,60605,312-408-6074,PorterHospital,56299360388
1/5/2015,06:47:14,4485233837790550,500,Visa,18-May,776,Adabella,A,Corrales,10523,914-607-7852,BOFAATM_NW2301,56307330269
1/3/2015,08:02:27,5196480251590310,402,MasterCard,16-Mar,746,Pamela,L,Casares,19103,302-689-1125,Penny_Car_Rental_17,39392885253
1/5/2015,06:49:09,4485139976802450,160,Visa,19-Jul,184,Lynne,W,Williams,54494,715-325-3851,HouseMart_2000,56383707095
1/5/2015,06:55:38,4716641689158900,500,Visa,17-Apr,236,Ulrike,P,Schmid,4414,207-965-3371,BOFAATM_SE1441,56439907206
1/5/2015,06:57:10,5259216223479710,611,MasterCard,16-Oct,970,Leneo,A,Briones,39201,662-490-4379,WalmartValpo,56492765050
1/5/2015,06:59:54,5333072893213300,234,MasterCard,16-May,420,Peter,J,Vogel,61257,312-903-9597,RedSeatFurnit,56562522298
1/5/2015,07:05:12,5281026542595420,651,MasterCard,16-Mar,368,Galit,T,Leyva,72756,479-986-6668,WalmartMerrill,56580652192
1/5/2015,07:13:13,5235104725852340,146,MasterCard,20-Jan,186,Valerie,O,Tejeda,48603,989-249-0760,WalmartValpo,56597107369
1/5/2015,07:14:35,4539454190775470,76,Visa,20-May,990,Lautaro,G,Lozano,60004,224-627-5964,PAYPAL-R15,56698700314
1/5/2015,07:15:15,5334573036657990,679,MasterCard,16-Jul,67,Etel,M,Lugo,42301,270-683-5654,VerizonWireless.com,56802162520
1/5/2015,07:21:15,5529038869380540,862,MasterCard,17-Jul,616,Tracy,B,Varela,67342,918-996-9106,WalmartValpo,56814508761
1/5/2015,07:29:16,4485501533377930,631,Visa,18-Oct,583,Jose,I,Caballero,70506,337-275-2723,HouseMart_2191,56818357007
1/7/2015,04:54:47,5414243965035550,402,MasterCard,16-Feb,886,Antígono,C,Vaca,55405,612-977-5430,BestBuyOnline,79242690838
1/5/2015,07:37:18,5351218318282710,497,MasterCard,16-Jul,400,Klaus,S,Holzman,70112,985-614-7986,HouseMart_2191,56862123927
1/5/2015,07:44:27,5302129693561120,1115,MasterCard,20-Oct,588,David,A,Gomez,15340,412-839-2818,AMZN_A123,56878672730
1/5/2015,07:45:19,4916782409709850,222,Visa,17-Jul,645,Stephanie,J,Lemann,14516,315-587-8948,Town&Coun,56894524392
1/5/2015,07:53:21,4485511361076700,657,Visa,17-Sep,682,Diana,M,Konig,84111,801-442-5877,HouseMart_2191,56901435027
1/8/2015,18:16:16,5493500032153300,405,MasterCard,17-Nov,691,Marco,C,Eggers,55391,952-249-3758,Penny_Car_Rental_23,1.03412E+11
1/5/2015,07:59:17,4916091766397330,88,Visa,16-Dec,922,Ebo,F,Ocasio,2401,774-250-7474,WalmartValpo,56950375938
1/5/2015,08:00:30,5311344887587730,1096,MasterCard,17-Apr,139,Kristin,P,Koehler,7304,201-600-6644,BestBuyOnline,56974811233
1/5/2015,08:01:22,5536967770638180,772,MasterCard,17-Jan,756,Thomas,J,Koehler,80111,720-248-9628,WalmartValpo,57034923797
1/7/2015,23:25:31,5384720257984210,407,MasterCard,17-Mar,122,David,M,Harwell,50309,515-509-8171,JJPlumbing,88857303272
1/5/2015,08:09:24,5347925546545860,476,MasterCard,17-Jan,189,Eugenia,J,Findley,46032,317-380-0309,HouseMart_2191,57073646321
1/5/2015,08:15:30,5294789568211990,619,MasterCard,19-Jul,595,Christin,J,Hoch,62701,217-917-9419,PAYPAL-R15,57074254496
1/7/2015,06:58:48,5412056973043220,408,MasterCard,17-Nov,482,Max,C,Scholz,64106,816-555-3552,westernunion.com,80477938362
1/5/2015,08:17:25,4556043543755840,702,Visa,18-Jan,954,Carl,I,Díaz,14609,585-224-4970,WalmartValpo,57169501292
1/5/2015,08:25:27,5391195318189270,445,MasterCard,18-Oct,168,Juven,P,Botello,39213,662-416-1137,ALDI_0014,57186566906
1/5/2015,08:33:28,4485667439471770,787,Visa,17-May,58,Ursula,W,Trommler,24540,434-334-1343,HouseMart_2191,57223177650
1/5/2015,08:38:37,5294522712352840,438,MasterCard,16-Dec,693,Karol,Z,Jimínez,6103,203-442-4447,BestBuyOnline,57281770055
1/5/2015,08:44:13,5385116436595380,442,MasterCard,20-Aug,471,Daniel,D,Schwarz,48607,989-717-5888,ALDI_0014,57289675444
1/8/2015,07:16:48,5571368704849090,412,MasterCard,20-Apr,25,Annett,T,Busch,62675,217-632-1950,LernerDental_02,94158913672
1/5/2015,08:54:58,5342477339722420,632,MasterCard,16-Mar,707,Anja,M,Frei,84723,435-577-7062,HouseMart_2191,57358064540
1/5/2015,09:04:51,4485397061568650,46,Visa,20-Jun,203,Kalid,H,Hernández,46368,219-406-5917,PAYPAL-R15,57427226903
1/5/2015,09:04:51,5298195555009720,262,MasterCard,17-Nov,53,Daniel,J,Waechter,54303,920-609-9671,VerizonWireless.com,57436668608
1/5/2015,09:05:43,4539389269717230,805,Visa,19-Mar,859,Sara,M,Vogler,77032,281-780-0583,HouseMart_2191,57470303033
1/5/2015,09:09:03,4485638467340510,68,Visa,20-Jul,386,Sara,R,Baer,64106,816-292-9084,PorterHospital,57547154172
1/5/2015,09:16:28,5329862445695890,845,MasterCard,16-Feb,510,Nadine,M,Fischer,7102,973-915-9863,HouseMart_2191,57637825290
1/5/2015,09:17:27,4539438377437850,77,Visa,16-Dec,878,Leonie,K,Weber,93901,831-580-4438,PAYPAL-R15,57661075076
1/5/2015,09:27:13,5270298326250470,481,MasterCard,19-Dec,228,Amy,F,Perkins,8901,201-367-1261,WalmartValpo,57788202506
1/5/2015,09:37:58,4556581401614350,898,Visa,18-Apr,502,Lizie,R,Collado,37027,931-229-7783,Goodwill,57812770137
1/5/2015,09:44:30,4716524047824700,2000,Visa,16-May,205,Troya,J,Olivares,43201,740-251-2890,BOFAATM_NW2301,57855623336
1/5/2015,09:48:43,4916677579771780,817,Visa,16-Aug,563,Yolanda,A,Coleman,16501,814-480-1334,Town&Coun,57870971821
1/5/2015,09:59:28,4716542961122160,913,Visa,18-Sep,432,Sofía,F,Curiel,29150,803-316-2373,HouseMart_2191,57874069761
1/5/2015,10:10:13,5593014152436430,39,MasterCard,18-Jan,601,Johanna,M,Finkel,7087,908-505-5559,HouseMart_0037,57889955348
1/5/2015,10:20:24,4485184011978130,913,Visa,16-Jul,824,Leocadio,Q,Garibay,16101,724-657-5526,BestBuyOnline,57898126919
1/5/2015,10:20:25,4539093512992630,633,Visa,17-Oct,263,Luca,M,Pfeifer,46625,574-203-8977,BestBuyOnline,57910102214
1/5/2015,10:20:26,4916307044908460,986,Visa,20-Jan,89,Anthony,L,Hoard,61820,217-239-0171,BestBuyOnline,57917800668
1/5/2015,10:20:27,4929523063334220,1244,Visa,18-Jun,521,Cloe,A,Sánchez,77480,979-647-6558,BestBuyOnline,57922474199
1/5/2015,10:20:28,4716508629437460,232,Visa,18-Mar,702,Wayne,P,Branch,46142,317-859-2185,BestBuyOnline,57979028000
1/5/2015,10:20:29,4716820542158100,1616,Visa,19-Dec,76,Matthew,D,Pierce,6118,860-569-9855,BestBuyOnline,58000401836
1/5/2015,10:20:30,4916150441765600,1459,Visa,19-Aug,922,Kurt,G,White,80265,303-218-8640,BestBuyOnline,58031701675
1/5/2015,10:20:31,4716999452437130,416,Visa,19-Apr,45,Petra,S,Schweitzer,13815,607-337-4912,BestBuyOnline,58037009440
1/5/2015,10:20:32,4916083857771050,328,Visa,16-Aug,804,Aisha,J,Binette,63132,314-200-3530,BestBuyOnline,58082253277
1/5/2015,10:20:33,4716784093874830,588,Visa,20-Jan,156,Laura,R,Schreiber,33901,239-418-8097,BestBuyOnline,58097192345
1/5/2015,10:20:34,4716953942260910,1175,Visa,16-Jun,724,Aixa,K,Casares,6002,860-328-6005,BestBuyOnline,58113652573
1/5/2015,10:20:58,5128523182049590,747,MasterCard,18-Feb,138,Bruce,E,Martinez,20744,301-292-6760,AMZN_F01,58115429055
1/5/2015,10:31:43,4716898342179940,840,Visa,16-Mar,136,Brian,A,Brock,10038,917-619-0733,HouseMart_2191,58125907262
1/5/2015,10:42:28,5122312885190570,94,MasterCard,20-Jun,633,Rhode,I,Soria,14204,716-953-8643,AMZN_F01,58150524865
1/5/2015,10:43:31,4485184011978130,1000,Visa,16-Jul,824,Leocadio,Q,Garibay,16101,724-657-5526,247exchange.com,58160106104
1/5/2015,10:43:32,4539093512992630,1000,Visa,17-Oct,263,Luca,M,Pfeifer,46625,574-203-8977,247exchange.com,58185818664
1/5/2015,10:43:33,4916307044908460,1000,Visa,20-Jan,89,Anthony,L,Hoard,61820,217-239-0171,247exchange.com,58191188173
1/5/2015,10:43:34,4929523063334220,1000,Visa,18-Jun,521,Cloe,A,Sánchez,77480,979-647-6558,247exchange.com,58202457057
1/5/2015,10:43:35,4716508629437460,1000,Visa,18-Mar,702,Wayne,P,Branch,46142,317-859-2185,247exchange.com,58232610560
1/5/2015,10:43:36,4716820542158100,1000,Visa,19-Dec,76,Matthew,D,Pierce,6118,860-569-9855,247exchange.com,58293123341
1/5/2015,10:43:37,4916150441765600,1000,Visa,19-Aug,922,Kurt,G,White,80265,303-218-8640,247exchange.com,58298878985
1/5/2015,10:43:38,4716999452437130,1000,Visa,19-Apr,45,Petra,S,Schweitzer,13815,607-337-4912,247exchange.com,58321556229
1/5/2015,10:43:39,4916083857771050,1000,Visa,16-Aug,804,Aisha,J,Binette,63132,314-200-3530,247exchange.com,58341032796
1/5/2015,10:43:40,4716784093874830,1000,Visa,20-Jan,156,Laura,R,Schreiber,33901,239-418-8097,247exchange.com,58350692307
1/5/2015,10:43:41,4716953942260910,1000,Visa,16-Jun,724,Aixa,K,Casares,6002,860-328-6005,247exchange.com,58356927618
1/5/2015,10:53:13,5215767554629700,745,MasterCard,16-Oct,620,Gotardo,C,Yáñez,75110,903-654-6449,WalmartValpo,58384507948
1/5/2015,11:03:58,4539112897363580,101,Visa,20-Nov,185,Marcel,A,Meier,95814,916-697-6660,BOFAATM_SE1441,58432519297
1/5/2015,11:06:38,4539326766399750,1000,Visa,20-Mar,892,Doyel,B,Torres,78741,512-963-7455,247exchange.com,58475114364
1/5/2015,11:06:39,4716522657412070,1000,Visa,17-Mar,387,Azariel,O,Tello,94143,415-505-0466,247exchange.com,58502532081
1/5/2015,11:06:40,4485325358281760,1000,Visa,18-Jun,930,Alfred,B,York,14718,716-595-5931,247exchange.com,58520665856
1/5/2015,11:06:41,4485262699204700,1000,Visa,19-Apr,33,Maximilian,J,Fruehauf,14489,315-946-1795,247exchange.com,58621406663
1/5/2015,11:14:43,4485530692933840,915,Visa,16-May,508,Paulo,J,Almonte,98273,360-416-5999,HouseMart_2191,58628847907
1/5/2015,11:21:51,5302375719228320,798,MasterCard,18-May,393,Jabel,S,Valdivia,60610,312-475-7712,AMZN_A123,58648544652
1/5/2015,11:25:28,5393948802533540,549,MasterCard,18-Oct,875,Astra,H,Campos,40180,502-918-2067,ALDI_0014,58674026434
1/5/2015,11:36:13,5226981365822530,193,MasterCard,17-Aug,78,Cruz,O,Robles,78476,361-548-8601,WalmartValpo,58684637531
1/5/2015,11:46:58,4485537500795620,304,Visa,16-Apr,773,Teodosio,K,Oquendo,19529,610-756-6690,HouseMart_2191,58708072463
1/5/2015,11:55:21,4485480178811650,2000,Visa,16-Oct,280,Yvonne,G,King,44805,419-685-6722,BOFAATM_SE1441,58708587868
1/5/2015,11:55:21,5330702679268460,254,MasterCard,17-Aug,60,Kay,S,Overstreet,89318,775-235-4672,PAYPAL-R15,58709421682
1/5/2015,11:55:21,5331549205765870,784,MasterCard,20-Nov,484,Edward,J,Almonte,35816,256-710-2600,BestBuyOnline,58734017789
1/5/2015,11:56:03,4916408194812070,10,Visa,16-Jun,916,William,A,Butler,4622,207-276-7284,PAYPAL-R15,58747538049
1/5/2015,11:56:04,4539322081856500,51,Visa,19-Apr,879,Ulrike,P,Kalb,11530,631-926-9685,PAYPAL-R15,58762581266
